CPU_Utilization_Pct,Memory_Usage_Pct,Clock_Speed_GHz,Ambient_Temp_C,Voltage_V,Current_Load_Amps,Power_Consumption_W,Fan_Speed_RPM,Airflow_CFM,CPU_Temperature_C
14.04,81.43,3.82,25.69,1.31,104.4,136.39,4090.40,44.89,46.26
23.53,30.64,3.55,26.01,1.46,120.69,176.31,2695.25,32.11,53.91
48.12,47.81,4.26,21.54,1.22,98.96,121.01,3664.82,48.8,46.97
26.77,73.04,2.66,18.23,1.25,140.17,175.81,4513.13,54.78,37.05
42.75,81.27,3.44,27.92,1.02,123.78,126.27,7031.95,84.63,45.41
21.62,84.68,2.08,23.79,1.48,67.25,99.27,7806.20,82.31,34.6
51.09,59.78,4.23,19.15,1.43,145.41,207.81,6318.21,78.6,40.05
34.45,55.69,3.12,29.49,1.24,115.49,143.67,7594.83,92.19,42.55
41.67,83.62,2.44,21.56,1.44,67.28,96.96,3085.74,33.7,45.3
18.49,62.23,2.6,23.69,1.22,93.91,114.42,7574.52,113.5,30.84
48.53,63.4,4.12,23.81,1.23,95.84,117.76,5472.73,64.42,44.67
98.49,52.55,2.27,22.45,1.34,113.12,151.76,4693.91,66.99,44.49
39.59,47.96,4.31,19.82,1.16,145.4,168.91,4723.08,68.56,38.63
88.88,56.04,2.93,26.45,1.44,88.94,128.15,7717.67,109.25,40.05
85.89,47.36,2.63,20.35,1.11,108.57,120.17,4192.56,47.94,44.88
95.69,45.77,2.83,26.19,1.48,88.88,131.57,2932.72,33.72,59.98
81.11,94.52,3.02,27.63,1.46,140.2,205.18,5551.39,79,49.16
69.36,45.22,3.37,18.28,1.17,145.74,170.93,2665.60,35.48,51.48
87.09,39.23,3.47,26.78,1.33,124.02,164.98,6274.09,78.02,50.22
16.81,46.54,3.12,25.66,1.25,76.08,94.98,2004.59,25.17,46.66
51.65,64.31,3.12,20.35,1.29,111.84,144.53,4450.67,55.88,40.93
99.03,88.32,2.71,25.44,1.09,75.28,81.78,6798.72,70.36,46.95
79.26,79.09,2.96,23.05,1.37,107.43,147.65,4454.17,60.62,48.52
96.59,83.17,3.17,19.02,1.26,88.95,111.65,6593.91,87.47,33.93
80.17,84.43,3.49,24.28,1.05,126.4,132.98,6222.07,71.56,46.59
88.74,89.04,2.33,29.68,1.4,139.65,195.46,6018.58,64.25,52.35
73.59,37.63,3.91,25.79,1.45,51.4,74.58,4483.67,61.29,45.77
78.45,54.38,3.7,21.97,1,141.39,141.82,7510.48,79.77,43.64
57.09,48.89,2.75,24.76,1.4,75.87,106.48,4160.52,57.07,43.3
93.18,48.64,3.15,26.85,1.28,122.35,157.06,4289.28,58.04,54.3
84.25,68.92,4.37,19.87,1.03,72.43,74.25,6184.99,66.46,39.4
85.95,50.14,2.05,24.35,1.22,84.47,103.29,6478.33,84.5,37.37
70.57,66.22,4.03,24.08,1.21,111.42,134.57,3887.88,50.89,50.21
37.41,48.67,3.28,22.52,1.1,65.8,72.11,6777.33,85.76,33.15
13.21,43.33,3.55,26.96,1.18,73.21,86.39,6961.11,81.78,36.25
94.21,46.48,3.71,24.78,1.25,97.85,122.45,2272.56,30.89,64.23
62.75,80.28,3.14,26.39,1.27,61.86,78.85,4817.71,71.05,44.64
36.83,65.08,2.48,25.15,1.07,63.47,68.1,5957.60,60.02,35.78
23.42,93.05,4.27,27.37,1.29,116.95,151.25,3503.39,44.97,47.35
84.66,82.45,3.85,25.61,1.13,149.89,169.12,5973.03,75.4,49.46
85.29,56.43,3.4,26.13,1.08,148.68,160.81,3062.01,36.7,62.84
83.31,38.18,3.12,20.71,1.17,99.84,116.35,2062.10,27.92,60.75
68.06,70.54,3.25,28.15,1.32,125.97,166.08,5485.31,77.81,44.36
42.94,74.5,4.06,19.86,1.48,112.28,166.15,2400.53,26.46,57.24
37.37,54.81,2.03,22.08,1.41,50.62,71.48,4710.99,58.04,35.17
10.77,37.24,4.16,28.67,1.43,140.22,200.89,4604.55,48.19,52.54
85.02,61.79,2.12,19.3,1.11,128.5,142.4,7712.59,106.92,34.43
17.87,39.04,3.54,28.4,1.23,72.94,89.77,2724.28,40.38,44.38
66.77,90.5,2.83,23.7,1.22,146.99,179.81,5003.25,74.15,43.32
55.37,67.17,3.7,20.2,1.23,87.86,108.09,6713.47,69.31,37.52
57.4,41.89,2.21,26.85,1.1,89.13,98.03,2634.29,39.3,50.42
93.4,36.18,3.39,21.41,1.42,116.65,165.83,5847.93,72.35,44.03
12.85,73.75,4.14,26.13,1.17,115.36,134.49,7754.94,101.46,38.77
79.61,73.08,3.24,27.49,1.24,117.33,145.16,2089.26,25.77,66.49
14.68,64.78,2.21,24.83,1.18,52.41,61.91,4807.05,66.65,34.92
13.43,66.07,2.09,27.43,1.17,83.42,97.91,7129.60,86.99,33.95
48.68,65.29,3.55,29.22,1.31,51.27,67,3097.23,34.03,54.99
15.68,47.01,2.17,24.6,1.5,83.95,125.63,5686.57,85.26,32.57
81.02,90.31,2.18,19.83,1.44,134.1,193.43,5391.89,78.1,39.88
57.66,55.95,3.06,26.52,1.46,76.23,111.59,6133.59,62.06,44.72
12.61,21.52,2.52,22.92,1.22,67.64,82.32,6372.48,80.12,31
13.65,46.13,2.51,24.38,1.1,142.34,155.87,5584.74,79.41,35.84
65.14,29.77,3.2,25.52,1.01,72.82,73.32,6618.29,71.72,42.78
82.55,47.25,2.7,26.61,1.02,97.6,99.74,3376.03,49.53,48.62
49.4,65.62,2.55,25.68,1.36,83.6,113.96,7241.77,89.15,38.81
59.91,21.7,3.29,20.79,1.18,58.62,69.26,7472.60,87.42,33.52
81.98,85.27,2.73,26.98,1.33,72.72,96.49,3367.12,48.72,51.83
64.95,65.77,2.2,27.69,1.28,112.81,143.99,7940.92,99.98,39.72
30.23,42.15,3.71,18.45,1.49,58.29,86.85,6714.27,72.64,31.92
65.17,43.34,3.46,21.7,1.36,53.93,73.15,2601.18,28.72,56.04
66.55,54.93,2.53,29.73,1.49,66.02,98.46,4320.17,60.25,49.53
76.07,38.61,3.46,20.13,1.15,79.04,90.91,2044.97,21.69,61.77
65.88,20.33,4.39,20.19,1.17,121.2,141.3,4713.53,68.68,40.47
97.23,21.99,4.39,25.1,1.26,98.71,123.89,6127.57,88.48,43.33
27.76,46.83,3.33,22.06,1.25,99.82,124.6,4178.12,45.54,44.33
95.6,29.32,2.25,25.89,1.26,87.23,109.93,2957.15,41.56,53.12
58.45,21.68,3.15,21.15,1.43,128.62,183.41,7745.82,84.57,34.5
70.48,84.45,2.07,23.11,1.36,54.22,73.58,2916.34,31.94,49.24
18.95,40.56,3.04,29.98,1.09,108.71,118.39,7836.24,79.26,40.62
44.25,57.73,4.27,22.48,1.29,145.9,188.71,6017.77,60.81,45.52
79.24,33.46,3.17,19.03,1.09,107.15,116.53,2824.41,39.81,47.72
73.62,23.5,3.38,26.91,1.21,123.79,149.87,7047.68,90.22,41.43
13.61,75.86,2.4,25.06,1.45,64.81,94.29,7266.35,91.85,32.02
59.19,29.37,2.04,23.33,1.04,107.49,111.42,2895.59,38.58,47.17
17.95,21.93,4.48,28.9,1.48,81.48,120.72,5493.38,80.8,41.88
99.63,64.04,2.85,19.76,1.11,120.81,134.19,7307.55,96.26,35.68
90.76,21.01,2.7,23.88,1.09,68.01,73.98,6635.45,81.61,40.2
11.9,52.72,3.43,20.3,1.24,107.65,133.52,3239.48,40.86,40.07
87.28,41.66,3.86,19,1.45,101.37,146.72,2581.23,34.21,58.04
92.75,43.96,2.63,23.31,1.09,122.92,134.45,5490.10,64.82,44.9
41.82,20.29,3.31,29.37,1,116.84,117.28,4890.40,59.53,48.18
74.76,92.33,2.83,26.66,1.21,124.19,150.2,7813.73,82.14,45.33
49.79,58.77,3.2,20.81,1.29,142.32,183.13,4585.69,56.03,44.9
68.97,62.94,2.4,23.55,1.37,107.32,147.42,2863.09,42.74,50.25
40.63,69.96,3.28,27.57,1.03,89.94,92.46,4276.58,48.19,45.76
39.03,79.81,2.12,20.34,1.26,99.88,125.95,2290.16,27.98,46.07
48.2,65.59,4.1,20.44,1.08,119.29,129.24,4832.08,66.16,38.99
23.1,77.16,3.57,20.17,1.22,73.78,89.65,7934.64,88.66,30.25
84.8,53.66,4.35,25.29,1.48,69.16,102.68,6181.55,91.62,42.78
41.38,47.85,3.5,18.35,1.49,58.89,87.74,4296.37,58.99,34.05
46.01,81.74,2.46,25.05,1.49,90.13,134.53,7433.32,104.47,35.87
90.46,84.9,3.21,27.9,1.18,57.73,68.22,3788.40,47.45,53.4
54.7,30.34,3.66,27.39,1.35,61.47,83.07,5053.64,57.44,48.67
58.98,60.7,2.94,26,1.44,138.01,198.22,6927.65,98.9,42.08
96.08,71.27,3.38,20.63,1.25,110.04,137.86,6183.16,82.04,40.73
89.81,26.27,2.41,27.8,1.24,145.28,179.75,2305.53,33.85,66.31
25.25,89.72,3.94,29.49,1.36,86.69,117.99,7342.56,78.65,44.22
52.59,59.01,4.27,20.21,1.25,86.16,107.82,5761.64,72.63,39.14
97.42,68.41,2.79,28.92,1.29,135.58,175.05,7925.89,98.32,49.01
43.51,33.37,3.98,28.24,1.23,107.77,132.18,7440.05,85.58,43.22
43.44,39.83,2.23,29.75,1.37,106.54,145.51,4784.98,58.34,47.84
27.55,29.08,2.62,21.83,1.42,105.92,150.92,6593.31,69.04,37.36
20.29,39.8,3.15,29.21,1.23,131.14,160.91,6520.94,90.96,42.74
76.63,56.93,2.97,20.15,1.25,117.4,146.22,2227.81,27.59,55.49
79.3,82.52,3.55,20.1,1.46,68.91,100.7,5153.67,52.1,43.49
97.21,60.03,3.41,19.28,1.28,120.3,154.17,4604.85,54.64,50.17
79.61,38.33,2.22,23.13,1.24,104.3,129.07,3470.50,46.3,50.11
31.9,23.35,2.33,18.15,1.49,61.82,91.83,2323.12,29.89,39.24
13.61,66.65,2.13,22.58,1.03,81.75,84.46,5707.38,75.13,30.88
98.69,51.51,4.38,25.51,1.31,126.4,165.77,4538.67,50.61,61.4
40.64,93.83,3.61,18.94,1.01,142.89,144.71,2133.28,29.24,52.88
38.08,78.48,4.14,27.82,1.22,97.3,119.14,7895.95,105.91,40.68
91.54,80.63,3.35,21.51,1.16,121.36,141.04,7972.05,101.2,36.61
62.66,20.92,2.48,18.56,1.22,54.9,66.83,7503.90,110.72,29.01
29.34,78.33,3.57,22.5,1.45,101.48,147.3,3854.80,57.02,41.06
90.02,34.6,3.26,19.66,1.25,100.51,126.09,6114.01,68.49,39.98
99.4,63.93,3.02,27.54,1.29,149.53,193.18,6808.33,90.24,47.45
17.8,53.56,2.93,22.01,1.16,149.67,174.33,2941.50,35.27,46.65
87.6,62.87,3.63,19.4,1.49,97.43,145.42,4905.65,58.87,47.42
45.15,30.01,3.54,23.44,1.49,66.14,98.37,6426.26,81.87,37.8
57.17,54.27,2.38,23.42,1.44,100.94,144.94,3789.05,37.93,51.14
92.33,22.77,4.04,21.31,1.35,117.84,159.56,2587.35,30.42,65.41
97.6,23.07,3.59,21.92,1.21,123.98,150.52,5301.67,71.24,46.35
33.59,69.33,3.34,27.23,1.06,68.36,72.68,4465.07,64.23,41
29.16,91.38,3.87,25.66,1.45,125.33,182.3,4708.93,60.15,46.49
17.25,78.3,2.38,20.58,1.27,145.2,183.96,6966.13,79.61,32.2
60.56,55.19,4.3,29.38,1.28,67.2,86.07,4435.46,56.38,50.66
11.22,24.19,2.68,21.66,1.05,97.74,102.75,5502.06,59.34,31.99
47.07,23.38,2.66,24.4,1.4,136.45,190.53,7271.86,77.31,42.72
16.6,31.84,4.04,24.85,1.28,80.45,102.66,5868.94,78.7,38.68
46.47,93.19,2.83,20.56,1.13,56.6,63.92,6391.87,67.1,34.67
13.59,49.9,4.08,21.49,1.09,147.37,160.03,5861.97,81.53,34.62
85.17,83.26,2.82,23.77,1.31,121.92,159.35,4304.87,52.57,50.34
28.88,72.89,3.38,21.08,1.43,64.96,93.02,2666.59,38.45,45.12
39.55,65.41,2.58,21.67,1.26,95.66,120.78,4311.67,48.77,42.42
88.3,91.09,3.83,25.36,1.43,108.78,155.59,5639.56,65.63,49.97
77.16,37.28,2.42,26.81,1.09,141.84,155.12,2172.53,31.79,60.19
29.71,54.12,4.25,27.61,1.28,79.12,101.01,6845.79,68.88,43.37
16.47,84.85,2.93,19.46,1.22,131.88,160.96,7328.41,89.46,31.34
74.41,61.38,3.18,26.84,1.16,50.12,58.22,2188.41,28.17,55.42
45.16,38.48,2.06,29.24,1.05,137.69,144.58,5335.69,70.17,43.4
78.95,35.67,4.44,24.97,1.1,125.99,138.98,7660.05,95.47,42.59
50.08,76.47,4.03,25.26,1.44,144.2,208.24,4827.55,63.62,48.85
41.14,20.96,3.12,29.46,1.18,89.57,105.79,7246.57,88.78,43.4
50.61,88.56,4.3,28.43,1.43,146.74,209.68,3174.87,39.04,61.11
77.37,21.38,4.33,24.69,1.41,129.61,182.37,2507.41,32.77,65.63
91.2,67.32,3.33,27.19,1.15,64.31,74.12,7096.02,78.94,45.58
14.48,65.36,2.58,20.17,1.24,73.16,90.66,4836.13,66.54,32.06
57.17,63.38,3.22,22.96,1.23,130.43,159.99,4018.05,55.48,47.13
12.96,55.58,2.81,26.58,1.45,95.9,138.91,5300.16,60.1,38.98
52.16,83.93,3.12,21.46,1.31,126.1,164.87,6392.60,64.78,42.15
89.68,69.45,4.28,23.45,1.22,95.74,116.69,4909.54,60.84,48.64
42.54,78.64,2.7,20.07,1.26,112.45,141.66,4090.12,52.1,40.4
93.92,28.66,4.1,28.77,1.42,83.81,119.07,7403.66,106.86,45.77
66.75,23.74,4.34,28.75,1.15,97.36,112.35,5732.96,70.13,46.41
94.07,22.14,4.01,23.74,1.21,134.73,162.76,5701.44,62.14,50.83
78.14,31.04,3.32,20.3,1.07,99.89,106.4,5564.47,69.66,38.49
19.31,70.03,3.41,26.15,1.28,118.81,152.55,4118.89,61.22,43.55
30.8,57.05,4.05,20.56,1.48,70.56,104.78,7728.69,107.45,30.28
45.48,76.42,2.11,20.74,1.17,118.83,139.28,7697.31,107.41,33.41
25.31,34.38,3.84,29.66,1.47,60.43,88.85,6248.06,92.82,38.58
54.54,47.52,3.32,19.19,1.4,111.13,155.83,4381.23,52.21,42.61
52.42,86.64,2.99,22.55,1.4,104.34,145.68,3702.09,53.66,43.93
96.06,90.18,3.92,24.66,1.37,91.93,126.06,7795.82,81.22,45.75
49.04,89.13,2.67,19.29,1.38,132.7,183.12,4286.39,49.65,40.45
80.71,81.37,4.24,18.47,1.17,108.02,126.23,4038.27,56.04,46.34
94.77,71.62,3.72,24.51,1.42,75.35,106.71,7673.88,85.66,43.51
88.93,88.53,3.53,19.37,1.49,101.09,150.3,3619.68,46.76,46.01
28.78,73.56,3.31,21.01,1.05,129.74,136.51,3726.37,47.43,41.78
54.64,91.55,2.53,23.97,1.06,135.89,144.51,4417.71,60.43,44.22
41.3,21.86,3.54,22.17,1.01,80.96,81.43,7679.50,81.4,34.43
45.99,89.12,3.81,26.53,1.35,57.92,78.25,2970.57,39.98,48.05
42.47,61.68,2.03,29.55,1.04,75.39,78.13,5699.42,74.6,42.15
84.37,28.38,2.92,27.04,1.26,139.02,175.3,5784.07,70.02,49.44
50.69,36.12,4.08,30,1.34,116.38,156.4,6376.38,67.1,47.96
57.13,83.91,3.58,22.67,1.3,146.24,189.71,3642.77,38.42,53.41
98.42,57.96,3.54,21.66,1.3,54.13,70.57,3796.48,55.64,46.37
15.4,93.71,2.57,20.55,1.48,85.11,126.02,3469.15,35.66,38.72
53.92,28.81,3.58,28.62,1.15,90.85,104.54,4918.63,61.29,48.22
79.67,50.94,3.97,22.68,1.31,83.21,109.02,4630.80,50.79,50.3
23.6,44.89,3,26.53,1.31,75.38,99,5792.15,68.3,40.98
65.04,58.71,2.46,26.1,1.14,95.8,109.01,6274.61,93.92,37.11
31.55,67.51,2.19,18.68,1.15,117.78,135.62,6867.70,79.8,30.92
88.07,69.62,3.26,28.56,1.37,68.18,93.44,4709.84,57.21,51.3
39.44,20.1,3.71,23.84,1.16,129.09,149.4,5727.89,81.3,38.83
39.62,26.67,2.41,20.68,1.12,71.48,79.77,3332.69,36.48,43.36
63.84,22.63,3.05,29.75,1.49,147.02,219.33,6165.35,71.71,50.69
26.52,84.84,3.42,27.04,1.05,128.11,134.06,7907.13,107.82,36.85
35.64,43.5,2.39,25.4,1.16,82.43,95.33,6992.82,88.95,34.91
47.5,47.53,2.67,29.86,1.42,108.51,154.12,4235.48,60.28,47.41
41.83,53.78,3.52,27.08,1.1,88.3,97.25,4913.72,52.75,46.85
57.24,83.7,3.81,19.45,1.13,149.8,169.07,2751.89,34.32,56.16
63.97,21.06,3.59,29.89,1.08,97.77,105.7,4948.25,73.78,47.29
61,28.9,3.78,25.17,1.29,117.93,152.44,4878.03,60.18,45.06
68.88,71.39,3.45,21.59,1,113.68,113.83,4597.59,51.66,45.37
37.7,92.29,4.09,27.81,1.44,80.16,115.26,4449.37,65.38,44.25
21.38,68.21,4.07,18.58,1.19,88.45,105.05,2069.54,30.6,40.53
78.47,39.58,3.99,25.85,1.25,100.3,125.44,2632.00,37.3,58.61
86.57,58.99,3.44,19.91,1.12,74.81,84.11,3317.47,37.12,53.76
33.13,93.12,4.49,19.05,1.02,69.87,71.34,4327.81,46,41.26
46.64,59.61,2.1,22.25,1.48,146.63,217.18,5852.37,61.98,41.91
54.87,48.01,2.49,22.28,1.44,78.31,112.79,2636.92,30.99,50.14
58,48.76,4.02,25.21,1.14,84.37,96.03,6717.83,99.12,39.62
69.35,92.53,4.07,24.79,1.05,132.11,138.68,4728.31,57.69,49.42
13.74,73.92,4.05,26.26,1.23,128.39,157.28,2659.49,39.52,48.11
74.93,71.54,4.18,20.09,1.28,65.55,83.6,6371.74,74.25,38.84
15.58,37.4,3.06,28.45,1.29,66.12,84.98,2009.00,22.09,51.87
52.15,61.96,4.33,28.3,1.46,66.91,97.58,7081.19,74.35,42.41
84.49,46.76,2.52,20.6,1.34,106.74,142.65,7326.50,98.34,36.2
50.61,38.02,4.34,23.68,1.31,132.25,173,5905.76,71.37,45.68
23.42,87.17,3.39,23.86,1.04,123.63,128.91,7067.97,98.3,36.08
98.65,48.74,2.41,29.05,1.26,88.63,111.88,4207.37,55.73,53.96
90.04,41.21,3.84,28.87,1.28,108.23,138.15,7444.82,89.87,47.08
79.42,89.88,2.74,18.81,1.31,120.45,158.39,2816.42,38.13,47.32
47.04,34.8,2.55,29.5,1.08,51.07,55.17,4564.83,58.09,41.95
26.55,75.91,2.43,18.82,1.48,132.32,195.88,4262.81,45.49,40.09
94.73,68.96,2.07,24.59,1.29,128.39,165.14,7137.63,97.19,42.4
57.91,89.04,3.91,21.74,1.21,123.87,149.67,2266.92,22.98,63.07
86.71,82.4,3.22,22.69,1.33,146.43,195.03,4850.75,59.8,49.01
40.79,72.9,4.45,25.52,1.07,50.81,54.49,5363.13,68.44,41.57
40.18,43.59,3.1,25.01,1.22,132.46,161.35,5738.46,81.58,39.43
98.7,57.17,4.11,20.01,1.36,96.85,131.76,3810.90,47.72,51.64
56.96,90.84,4.42,29.64,1.47,125.87,185.07,7727.42,98.51,44.26
22.66,21.74,2.06,18.34,1.22,53.03,64.87,7508.62,93.4,24.27
29.77,79.57,2.26,22.12,1.32,55.88,73.49,4810.57,62.01,33.7
53.37,38.89,2.87,27.62,1.22,62.59,76.08,7227.07,96.58,40.71
13.82,33.88,4.18,28.21,1.26,68.5,86.45,4338.29,46.66,45.07
51.63,37.42,4.09,27.57,1.25,64.12,80.24,2583.84,36.09,53.87
47.7,24.48,2.92,22.47,1.35,84.03,113.29,3023.23,36.24,46.76
80.14,94.4,2.5,26.08,1.33,80.88,107.31,6650.25,72.47,43.92
41.94,85.24,4.01,27.17,1,71.61,71.89,3585.79,48.89,46.52
98.43,59.08,3.49,24.94,1.04,65.31,68.03,7158.17,97.77,39.37
26.27,73.63,2.08,26.15,1.38,117.48,162.15,7399.25,93.01,38.99
63.19,61.74,4.01,24.64,1.08,97.61,105.49,3300.81,38.08,53.85
18.07,80.87,4.39,18.66,1.38,145.19,201.05,2048.19,27.05,54.91
76.05,83.36,2.11,21.28,1.41,132.42,186.41,4426.56,57.32,45.14
99.53,37.46,2.71,26.43,1.47,125.2,183.71,2047.69,27.03,74.23
83.72,54.48,4.05,20.9,1.41,58.57,82.41,3497.25,48.08,46.34
60.01,67.61,3.46,23.47,1.27,140.92,178.5,5006.48,65.18,46.29
53.63,93.38,4.47,24.42,1.11,147.32,162.88,4728.18,51.68,51.94
85.15,71.2,4.29,26.05,1.06,57.26,60.95,5815.14,59.27,50.51
94.24,87.32,2.45,21.11,1.44,133.82,192.29,2171.75,22.81,71.17
99.03,83.46,3.69,25.14,1.2,92.04,110,4839.10,65.42,48.35
45.69,63.65,3.63,25.16,1.03,81.85,83.99,4500.46,64.09,44.18
99.18,87.02,2.28,28.14,1.17,117.76,138.21,3450.79,34.56,64.37
24.03,48.31,2.22,24.62,1.43,81.58,117.01,6124.24,72.93,38.43
32.82,48.45,3.42,21.54,1.28,61.04,78.2,3956.78,52.62,39.28
18.01,78.57,3.01,24.27,1.32,119.81,158.23,4973.85,71.81,37.83
34.46,30.09,3.36,19.29,1.13,115.63,130.28,3158.85,32.34,46.81
79.11,42.94,2.6,25.29,1.01,128.84,130.09,3075.34,40.83,52.91
86.76,65.64,3.39,28.99,1.46,106.07,154.69,5418.67,66.18,51.86
80.1,51.5,2.96,24.36,1.04,129.82,134.63,2539.46,26.57,61.35
66.8,90.55,4.22,21.51,1.5,50.73,76.08,7556.01,105.61,32.69
56.26,91.89,2.77,22.87,1.43,126.89,182.03,7842.97,106.2,37.86
73.78,57.69,4.18,28.82,1.06,93.78,99.21,2816.26,30.34,66.8
45.18,60.43,2.97,27.76,1.5,107.21,160.77,3045.38,42.59,53
85.72,74.35,3.45,27.64,1.4,138.96,195.1,5090.82,74.24,52.57
70.95,54.29,2.72,24.77,1.42,127.56,181.66,3635.65,39.84,54.99
72.8,34.26,4.02,22.76,1.4,115.09,161.68,3564.20,45.95,52.45
58.23,76.02,4.11,19.59,1.46,64.69,94.74,6082.82,66.92,40.31
89.67,75.33,4.02,29.71,1.38,75.21,103.67,6646.61,79.61,49.01
32.68,38.37,3.6,20.15,1.26,84.82,107.14,4942.31,51.15,40.82
44.3,82.47,2.76,21.03,1,143.38,143.38,3544.33,49.66,44.72
79.99,66.02,3.59,27.17,1.14,127.42,145.21,7401.27,74.53,48.54
54.35,37.72,4.4,22.21,1.3,100.06,130.08,6214.29,86.64,38.13
90.03,68.9,3.62,25.01,1.16,125.9,145.55,6000.17,61.93,50.42
41.18,37.52,4.39,27.14,1.21,76.31,91.95,5781.07,75.64,42.28
43.24,39.89,2.76,24.67,1.05,64.98,68.49,7333.79,95.91,36.44
89.99,83.6,4.12,23.89,1.49,108.69,161.94,3078.61,39.26,62.75
51.79,89.71,3.8,18.61,1.06,92.49,97.81,5615.62,59.59,38.88
56.45,39.27,4.05,23.85,1.04,95.89,99.31,5040.42,75.42,41.64
39.95,89.6,3.78,23.46,1.29,67,86.58,4988.12,71.57,37.21
34.9,37.91,3.2,28.57,1.31,86.41,113.26,2741.96,32.33,57.08
69.04,28.8,3.72,23.37,1.26,147.5,186.17,3057.61,38.25,58.83
20.79,24.37,4.33,25.56,1.18,57.89,68.12,5261.81,65.45,39.49
89.13,38.16,3.04,27.28,1.46,148.39,216.97,3580.47,43.13,64.14
80.13,48.89,4.38,23.61,1.17,110.71,129.72,7676.66,107.95,39.21
27.17,89.57,2.12,21.13,1.16,91.27,105.44,3178.93,40.53,39.05
72.46,38.16,2.04,28.73,1.47,50.2,73.92,5313.97,62.03,43.63
64.24,47.41,3.23,28.75,1.44,93.73,135.19,4523.11,65.08,47.53
26.61,75.06,4.12,28.8,1.24,94.85,117.47,5367.29,72.52,42.34
34.59,42.66,2.62,21.27,1.13,73.59,83.18,4888.65,71.03,34.38
46.81,71.33,3.73,21.79,1.06,135.75,144.54,3533.44,48.89,49.98
72.93,52.41,3.37,29.03,1.4,87.55,122.53,7693.24,77.81,48.25
67.49,34.73,2.73,19.51,1.36,61.11,83.3,2747.01,40.73,44
57.9,75.05,2.71,25.87,1.05,134.28,141.37,2622.34,34.87,56.85
79.16,22.03,2.18,21.51,1.37,115.64,158.46,7699.26,86.36,36.2
78.21,41.93,3.34,26.66,1.45,55.18,79.94,4556.92,54.77,48.34
65.61,46.71,3.13,28,1.03,57.33,58.93,4658.84,61.55,45.86
80.83,54.37,2.72,22.9,1.21,147.48,177.76,3400.01,35.12,60.03
40.08,70.99,4.43,19.81,1.2,136.76,164.68,5130.10,62.89,40.06
89.31,54.46,4.05,26.79,1.41,138.21,194.2,3365.58,45.33,61.75
65.34,64.57,3.31,18.67,1.06,59.68,63.23,7697.54,80.05,33.22
84.01,64.68,3.3,18.18,1.08,62.32,67.03,2599.30,27.56,55.58
59.17,48,2.48,28.53,1.19,148.72,177.2,4141.60,57.5,50.9
29.66,90.05,3.62,27.8,1.43,149.15,212.67,5062.59,66.36,48.22
58.82,91.69,4.38,24.98,1.49,96.74,144.46,7203.45,97.69,39.06
43.4,63.64,4.25,25.98,1.27,123.08,156.69,2211.17,29.65,60.79
72.77,25.38,2.21,29.43,1.08,123.64,133.4,5348.11,68.44,47.04
52.82,56.83,2.13,18.75,1.45,149,216.26,2783.05,28.36,54.81
85.25,33.83,4.4,20.6,1.08,127.99,138.37,2565.51,31.22,61.69
71.03,56.24,2.5,26.75,1.18,82.05,97.14,7652.25,89.22,41.79
71.61,34.14,3.38,21.17,1.37,115.79,158.68,2174.18,31.56,57.6
29.54,72.79,2.19,20.49,1.03,98.37,101.31,3585.86,44.42,37.03
98.58,26.03,4.11,23.31,1.24,94.22,117.06,7633.49,105.52,40.71
85.75,91.5,2.29,26.68,1.2,97.5,117.35,4249.40,48.31,52.09
81.01,34.65,3.61,20.53,1.47,140.06,206.26,4207.41,57.5,47.9
39.72,69.55,2.14,23.15,1.27,84,106.94,3855.93,44.4,41.55
58.21,88.77,2.39,24.23,1.44,116.1,167.62,3506.98,38.02,53.37
22.34,38.59,3.28,20.07,1.04,147.26,153.79,3134.07,44.95,37.22
58.46,90.07,2.11,23.72,1.28,83.14,106.32,3439.42,44.64,43.93
23.13,49.15,2.49,28.39,1.35,119.76,161.19,2192.49,27.01,51.44
59.77,92.04,2.34,26.95,1.08,63.88,68.71,4123.93,56.19,39.17
68.38,92.85,2.1,24.04,1.42,135.79,193.38,2295.42,33.93,58.72
45.12,34.11,4.43,19.5,1.44,133.32,191.93,5707.18,80.67,38.98
54.87,82.33,3.13,18.28,1.34,71.01,95.07,6775.37,68.19,35.09
88.81,34.51,4.15,18.81,1.26,59.87,75.44,2935.31,37.62,52.47
19.77,36.98,2.9,27,1.35,62.68,84.43,6820.47,69.48,37.4
81.26,26.31,2.11,26.45,1.14,139.65,159.56,2318.87,28.58,63.97
25.37,31.74,3.74,26.95,1.06,98.39,103.83,4555.31,57.12,43.47
13.3,67.42,2.1,21.69,1.28,124.87,159.34,7064.29,76.56,31.64
26.7,53.69,3.38,19.08,1.24,98.71,122.52,6225.69,89.09,28.99
78.85,79.32,2.35,26.57,1.21,137.22,166.49,4383.46,50.51,54.07
46.46,44.9,3.68,29.07,1.09,96.56,105.68,6271.55,68.97,44.63
88.53,92.65,4.23,23.43,1.1,136.75,149.76,2530.14,28.13,69.26
57.22,23.74,4.39,27.17,1.49,77.03,114.98,3140.14,33.08,61.94
12,24.72,3.32,26.74,1.46,56.36,82.49,6554.53,85.04,34.87
74.5,72.6,3.33,28.24,1.13,78.69,88.64,4889.86,69.19,46.29
19.92,86.57,2.1,18.34,1.03,111.67,115.02,3961.46,53.08,32.39
81.04,79.66,3.92,29.46,1.16,136.31,158.44,2517.63,28.96,71.99
